,0
12484,16-08-2024 10:00:00
12485,16-08-2024 10:05:00
12486,16-08-2024 10:10:00
12487,16-08-2024 10:15:00
12488,16-08-2024 10:20:00
12489,16-08-2024 10:25:00
12490,16-08-2024 10:30:00
12491,16-08-2024 10:35:00
12492,16-08-2024 10:40:00
12493,16-08-2024 10:45:00
12494,16-08-2024 10:50:00
12495,16-08-2024 10:55:00
12496,16-08-2024 11:00:00
12497,16-08-2024 11:05:00
12498,16-08-2024 11:10:00
12499,16-08-2024 11:15:00
12500,16-08-2024 11:20:00
12501,16-08-2024 11:25:00
12502,16-08-2024 11:30:00
12503,16-08-2024 11:35:00
12504,16-08-2024 11:40:00
12505,16-08-2024 11:45:00
12506,16-08-2024 11:50:00
12507,16-08-2024 11:55:00
12508,16-08-2024 12:00:00
12509,16-08-2024 12:05:00
12510,16-08-2024 12:10:00
12511,16-08-2024 12:15:00
12512,16-08-2024 12:20:00
12513,16-08-2024 12:25:00
12514,16-08-2024 12:30:00
12515,16-08-2024 12:35:00
12516,16-08-2024 12:40:00
12517,16-08-2024 12:45:00
12518,16-08-2024 12:50:00
12519,16-08-2024 12:55:00
12520,16-08-2024 13:00:00
12521,16-08-2024 13:05:00
12522,16-08-2024 13:10:00
12523,16-08-2024 13:15:00
12524,16-08-2024 13:20:00
12525,16-08-2024 13:25:00
12526,16-08-2024 13:30:00
12527,16-08-2024 13:35:00
12528,16-08-2024 13:40:00
12529,16-08-2024 13:45:00
12530,16-08-2024 13:50:00
12531,16-08-2024 13:55:00
12532,16-08-2024 14:00:00
12533,16-08-2024 14:05:00
12534,16-08-2024 14:10:00
12535,16-08-2024 14:15:00
12536,16-08-2024 14:20:00
12537,16-08-2024 14:25:00
12538,16-08-2024 14:30:00
12539,16-08-2024 14:35:00
12540,16-08-2024 14:40:00
12541,16-08-2024 14:45:00
12542,16-08-2024 14:50:00
12543,16-08-2024 14:55:00
12544,16-08-2024 15:00:00
12545,16-08-2024 15:05:00
12546,16-08-2024 15:10:00
12547,16-08-2024 15:15:00
12548,16-08-2024 15:20:00
12549,16-08-2024 15:25:00
12550,19-08-2024 09:15:00
12551,19-08-2024 09:20:00
12552,19-08-2024 09:25:00
12553,19-08-2024 09:30:00
12554,19-08-2024 09:35:00
12555,19-08-2024 09:40:00
12556,19-08-2024 09:45:00
12557,19-08-2024 09:50:00
12558,19-08-2024 09:55:00
12559,19-08-2024 10:00:00
12560,19-08-2024 10:05:00
12561,19-08-2024 10:10:00
12562,19-08-2024 10:15:00
12563,19-08-2024 10:20:00
12564,19-08-2024 10:25:00
12565,19-08-2024 10:30:00
12566,19-08-2024 10:35:00
12567,19-08-2024 10:40:00
12568,19-08-2024 10:45:00
12569,19-08-2024 10:50:00
12570,19-08-2024 10:55:00
12571,19-08-2024 11:00:00
12572,19-08-2024 11:05:00
12573,19-08-2024 11:10:00
12574,19-08-2024 11:15:00
12575,19-08-2024 11:20:00
12576,19-08-2024 11:25:00
12577,19-08-2024 11:30:00
12578,19-08-2024 11:35:00
12579,19-08-2024 11:40:00
12580,19-08-2024 11:45:00
12581,19-08-2024 11:50:00
12582,19-08-2024 11:55:00
12583,19-08-2024 12:00:00
12584,19-08-2024 12:05:00
12585,19-08-2024 12:10:00
12586,19-08-2024 12:15:00
12587,19-08-2024 12:20:00
12588,19-08-2024 12:25:00
12589,19-08-2024 12:30:00
12590,19-08-2024 12:35:00
12591,19-08-2024 12:40:00
12592,19-08-2024 12:45:00
12593,19-08-2024 12:50:00
12594,19-08-2024 12:55:00
12595,19-08-2024 13:00:00
12596,19-08-2024 13:05:00
12597,19-08-2024 13:10:00
12598,19-08-2024 13:15:00
12599,19-08-2024 13:20:00
12600,19-08-2024 13:25:00
12601,19-08-2024 13:30:00
12602,19-08-2024 13:35:00
12603,19-08-2024 13:40:00
12604,19-08-2024 13:45:00
12605,19-08-2024 13:50:00
12606,19-08-2024 13:55:00
12607,19-08-2024 14:00:00
12608,19-08-2024 14:05:00
12609,19-08-2024 14:10:00
12610,19-08-2024 14:15:00
12611,19-08-2024 14:20:00
12612,19-08-2024 14:25:00
12613,19-08-2024 14:30:00
12614,19-08-2024 14:35:00
12615,19-08-2024 14:40:00
12616,19-08-2024 14:45:00
12617,19-08-2024 14:50:00
12618,19-08-2024 14:55:00
12619,19-08-2024 15:00:00
12620,19-08-2024 15:05:00
12621,19-08-2024 15:10:00
12622,19-08-2024 15:15:00
12623,19-08-2024 15:20:00
12624,19-08-2024 15:25:00
12625,20-08-2024 09:15:00
12626,20-08-2024 09:20:00
12627,20-08-2024 09:25:00
12628,20-08-2024 09:30:00
12629,20-08-2024 09:35:00
12630,20-08-2024 09:40:00
12631,20-08-2024 09:45:00
12632,20-08-2024 09:50:00
12633,20-08-2024 09:55:00
12634,20-08-2024 10:00:00
12635,20-08-2024 10:05:00
12636,20-08-2024 10:10:00
12637,20-08-2024 10:15:00
12638,20-08-2024 10:20:00
12639,20-08-2024 10:25:00
12640,20-08-2024 10:30:00
12641,20-08-2024 10:35:00
12642,20-08-2024 10:40:00
12643,20-08-2024 10:45:00
12644,20-08-2024 10:50:00
12645,20-08-2024 10:55:00
12646,20-08-2024 11:00:00
12647,20-08-2024 11:05:00
12648,20-08-2024 11:10:00
12649,20-08-2024 11:15:00
12650,20-08-2024 11:20:00
12651,20-08-2024 11:25:00
12652,20-08-2024 11:30:00
12653,20-08-2024 11:35:00
12654,20-08-2024 11:40:00
12655,20-08-2024 11:45:00
12656,20-08-2024 11:50:00
12657,20-08-2024 11:55:00
12658,20-08-2024 12:00:00
12659,20-08-2024 12:05:00
12660,20-08-2024 12:10:00
12661,20-08-2024 12:15:00
12662,20-08-2024 12:20:00
12663,20-08-2024 12:25:00
12664,20-08-2024 12:30:00
12665,20-08-2024 12:35:00
12666,20-08-2024 12:40:00
12667,20-08-2024 12:45:00
12668,20-08-2024 12:50:00
12669,20-08-2024 12:55:00
12670,20-08-2024 13:00:00
12671,20-08-2024 13:05:00
12672,20-08-2024 13:10:00
12673,20-08-2024 13:15:00
12674,20-08-2024 13:20:00
12675,20-08-2024 13:25:00
12676,20-08-2024 13:30:00
12677,20-08-2024 13:35:00
12678,20-08-2024 13:40:00
12679,20-08-2024 13:45:00
12680,20-08-2024 13:50:00
12681,20-08-2024 13:55:00
12682,20-08-2024 14:00:00
12683,20-08-2024 14:05:00
12684,20-08-2024 14:10:00
12685,20-08-2024 14:15:00
12686,20-08-2024 14:20:00
12687,20-08-2024 14:25:00
12688,20-08-2024 14:30:00
12689,20-08-2024 14:35:00
12690,20-08-2024 14:40:00
12691,20-08-2024 14:45:00
12692,20-08-2024 14:50:00
12693,20-08-2024 14:55:00
12694,20-08-2024 15:00:00
12695,20-08-2024 15:05:00
12696,20-08-2024 15:10:00
12697,20-08-2024 15:15:00
12698,20-08-2024 15:20:00
12699,20-08-2024 15:25:00
12700,21-08-2024 09:15:00
12701,21-08-2024 09:20:00
12702,21-08-2024 09:25:00
12703,21-08-2024 09:30:00
12704,21-08-2024 09:35:00
12705,21-08-2024 09:40:00
12706,21-08-2024 09:45:00
12707,21-08-2024 09:50:00
12708,21-08-2024 09:55:00
12709,21-08-2024 10:00:00
12710,21-08-2024 10:05:00
12711,21-08-2024 10:10:00
12712,21-08-2024 10:15:00
12713,21-08-2024 10:20:00
12714,21-08-2024 10:25:00
12715,21-08-2024 10:30:00
12716,21-08-2024 10:35:00
12717,21-08-2024 10:40:00
12718,21-08-2024 10:45:00
12719,21-08-2024 10:50:00
12720,21-08-2024 10:55:00
12721,21-08-2024 11:00:00
12722,21-08-2024 11:05:00
12723,21-08-2024 11:10:00
12724,21-08-2024 11:15:00
12725,21-08-2024 11:20:00
12726,21-08-2024 11:25:00
12727,21-08-2024 11:30:00
12728,21-08-2024 11:35:00
12729,21-08-2024 11:40:00
12730,21-08-2024 11:45:00
12731,21-08-2024 11:50:00
12732,21-08-2024 11:55:00
12733,21-08-2024 12:00:00
12734,21-08-2024 12:05:00
12735,21-08-2024 12:10:00
12736,21-08-2024 12:15:00
12737,21-08-2024 12:20:00
12738,21-08-2024 12:25:00
12739,21-08-2024 12:30:00
12740,21-08-2024 12:35:00
12741,21-08-2024 12:40:00
12742,21-08-2024 12:45:00
12743,21-08-2024 12:50:00
12744,21-08-2024 12:55:00
12745,21-08-2024 13:00:00
12746,21-08-2024 13:05:00
12747,21-08-2024 13:10:00
12748,21-08-2024 13:15:00
12749,21-08-2024 13:20:00
12750,21-08-2024 13:25:00
12751,21-08-2024 13:30:00
12752,21-08-2024 13:35:00
12753,21-08-2024 13:40:00
12754,21-08-2024 13:45:00
12755,21-08-2024 13:50:00
12756,21-08-2024 13:55:00
12757,21-08-2024 14:00:00
12758,21-08-2024 14:05:00
12759,21-08-2024 14:10:00
12760,21-08-2024 14:15:00
12761,21-08-2024 14:20:00
12762,21-08-2024 14:25:00
12763,21-08-2024 14:30:00
12764,21-08-2024 14:35:00
12765,21-08-2024 14:40:00
12766,21-08-2024 14:45:00
12767,21-08-2024 14:50:00
12768,21-08-2024 14:55:00
12769,21-08-2024 15:00:00
12770,21-08-2024 15:05:00
12771,21-08-2024 15:10:00
12772,21-08-2024 15:15:00
12773,21-08-2024 15:20:00
12774,21-08-2024 15:25:00
12775,22-08-2024 09:15:00
12776,22-08-2024 09:20:00
12777,22-08-2024 09:25:00
12778,22-08-2024 09:30:00
12779,22-08-2024 09:35:00
12780,22-08-2024 09:40:00
12781,22-08-2024 09:45:00
12782,22-08-2024 09:50:00
12783,22-08-2024 09:55:00
12784,22-08-2024 10:00:00
12785,22-08-2024 10:05:00
12786,22-08-2024 10:10:00
12787,22-08-2024 10:15:00
12788,22-08-2024 10:20:00
12789,22-08-2024 10:25:00
12790,22-08-2024 10:30:00
12791,22-08-2024 10:35:00
12792,22-08-2024 10:40:00
12793,22-08-2024 10:45:00
12794,22-08-2024 10:50:00
12795,22-08-2024 10:55:00
12796,22-08-2024 11:00:00
12797,22-08-2024 11:05:00
12798,22-08-2024 11:10:00
12799,22-08-2024 11:15:00
12800,22-08-2024 11:20:00
12801,22-08-2024 11:25:00
12802,22-08-2024 11:30:00
12803,22-08-2024 11:35:00
12804,22-08-2024 11:40:00
12805,22-08-2024 11:45:00
12806,22-08-2024 11:50:00
12807,22-08-2024 11:55:00
12808,22-08-2024 12:00:00
12809,22-08-2024 12:05:00
12810,22-08-2024 12:10:00
12811,22-08-2024 12:15:00
12812,22-08-2024 12:20:00
12813,22-08-2024 12:25:00
12814,22-08-2024 12:30:00
12815,22-08-2024 12:35:00
12816,22-08-2024 12:40:00
12817,22-08-2024 12:45:00
12818,22-08-2024 12:50:00
12819,22-08-2024 12:55:00
12820,22-08-2024 13:00:00
12821,22-08-2024 13:05:00
12822,22-08-2024 13:10:00
12823,22-08-2024 13:15:00
12824,22-08-2024 13:20:00
12825,22-08-2024 13:25:00
12826,22-08-2024 13:30:00
12827,22-08-2024 13:35:00
12828,22-08-2024 13:40:00
12829,22-08-2024 13:45:00
12830,22-08-2024 13:50:00
12831,22-08-2024 13:55:00
12832,22-08-2024 14:00:00
12833,22-08-2024 14:05:00
12834,22-08-2024 14:10:00
12835,22-08-2024 14:15:00
12836,22-08-2024 14:20:00
12837,22-08-2024 14:25:00
12838,22-08-2024 14:30:00
12839,22-08-2024 14:35:00
12840,22-08-2024 14:40:00
12841,22-08-2024 14:45:00
12842,22-08-2024 14:50:00
12843,22-08-2024 14:55:00
12844,22-08-2024 15:00:00
12845,22-08-2024 15:05:00
12846,22-08-2024 15:10:00
12847,22-08-2024 15:15:00
12848,22-08-2024 15:20:00
12849,22-08-2024 15:25:00
12850,23-08-2024 09:15:00
12851,23-08-2024 09:20:00
12852,23-08-2024 09:25:00
12853,23-08-2024 09:30:00
12854,23-08-2024 09:35:00
12855,23-08-2024 09:40:00
12856,23-08-2024 09:45:00
12857,23-08-2024 09:50:00
12858,23-08-2024 09:55:00
12859,23-08-2024 10:00:00
12860,23-08-2024 10:05:00
12861,23-08-2024 10:10:00
12862,23-08-2024 10:15:00
12863,23-08-2024 10:20:00
12864,23-08-2024 10:25:00
12865,23-08-2024 10:30:00
12866,23-08-2024 10:35:00
12867,23-08-2024 10:40:00
12868,23-08-2024 10:45:00
12869,23-08-2024 10:50:00
12870,23-08-2024 10:55:00
12871,23-08-2024 11:00:00
12872,23-08-2024 11:05:00
12873,23-08-2024 11:10:00
12874,23-08-2024 11:15:00
12875,23-08-2024 11:20:00
12876,23-08-2024 11:25:00
12877,23-08-2024 11:30:00
12878,23-08-2024 11:35:00
12879,23-08-2024 11:40:00
12880,23-08-2024 11:45:00
12881,23-08-2024 11:50:00
12882,23-08-2024 11:55:00
12883,23-08-2024 12:00:00
12884,23-08-2024 12:05:00
12885,23-08-2024 12:10:00
12886,23-08-2024 12:15:00
12887,23-08-2024 12:20:00
12888,23-08-2024 12:25:00
12889,23-08-2024 12:30:00
12890,23-08-2024 12:35:00
12891,23-08-2024 12:40:00
12892,23-08-2024 12:45:00
12893,23-08-2024 12:50:00
12894,23-08-2024 12:55:00
12895,23-08-2024 13:00:00
12896,23-08-2024 13:05:00
12897,23-08-2024 13:10:00
12898,23-08-2024 13:15:00
12899,23-08-2024 13:20:00
12900,23-08-2024 13:25:00
12901,23-08-2024 13:30:00
12902,23-08-2024 13:35:00
12903,23-08-2024 13:40:00
12904,23-08-2024 13:45:00
12905,23-08-2024 13:50:00
12906,23-08-2024 13:55:00
12907,23-08-2024 14:00:00
12908,23-08-2024 14:05:00
12909,23-08-2024 14:10:00
12910,23-08-2024 14:15:00
12911,23-08-2024 14:20:00
12912,23-08-2024 14:25:00
12913,23-08-2024 14:30:00
12914,23-08-2024 14:35:00
12915,23-08-2024 14:40:00
12916,23-08-2024 14:45:00
12917,23-08-2024 14:50:00
12918,23-08-2024 14:55:00
12919,23-08-2024 15:00:00
12920,23-08-2024 15:05:00
12921,23-08-2024 15:10:00
12922,23-08-2024 15:15:00
12923,23-08-2024 15:20:00
12924,23-08-2024 15:25:00
12925,26-08-2024 09:15:00
12926,26-08-2024 09:20:00
12927,26-08-2024 09:25:00
12928,26-08-2024 09:30:00
12929,26-08-2024 09:35:00
12930,26-08-2024 09:40:00
12931,26-08-2024 09:45:00
12932,26-08-2024 09:50:00
12933,26-08-2024 09:55:00
12934,26-08-2024 10:00:00
12935,26-08-2024 10:05:00
12936,26-08-2024 10:10:00
12937,26-08-2024 10:15:00
12938,26-08-2024 10:20:00
12939,26-08-2024 10:25:00
12940,26-08-2024 10:30:00
12941,26-08-2024 10:35:00
12942,26-08-2024 10:40:00
12943,26-08-2024 10:45:00
12944,26-08-2024 10:50:00
12945,26-08-2024 10:55:00
12946,26-08-2024 11:00:00
12947,26-08-2024 11:05:00
12948,26-08-2024 11:10:00
12949,26-08-2024 11:15:00
12950,26-08-2024 11:20:00
12951,26-08-2024 11:25:00
12952,26-08-2024 11:30:00
12953,26-08-2024 11:35:00
12954,26-08-2024 11:40:00
12955,26-08-2024 11:45:00
12956,26-08-2024 11:50:00
12957,26-08-2024 11:55:00
12958,26-08-2024 12:00:00
12959,26-08-2024 12:05:00
12960,26-08-2024 12:10:00
12961,26-08-2024 12:15:00
12962,26-08-2024 12:20:00
12963,26-08-2024 12:25:00
12964,26-08-2024 12:30:00
12965,26-08-2024 12:35:00
12966,26-08-2024 12:40:00
12967,26-08-2024 12:45:00
12968,26-08-2024 12:50:00
12969,26-08-2024 12:55:00
12970,26-08-2024 13:00:00
12971,26-08-2024 13:05:00
12972,26-08-2024 13:10:00
12973,26-08-2024 13:15:00
12974,26-08-2024 13:20:00
12975,26-08-2024 13:25:00
12976,26-08-2024 13:30:00
12977,26-08-2024 13:35:00
12978,26-08-2024 13:40:00
12979,26-08-2024 13:45:00
12980,26-08-2024 13:50:00
12981,26-08-2024 13:55:00
12982,26-08-2024 14:00:00
12983,26-08-2024 14:05:00
12984,26-08-2024 14:10:00
12985,26-08-2024 14:15:00
12986,26-08-2024 14:20:00
12987,26-08-2024 14:25:00
12988,26-08-2024 14:30:00
12989,26-08-2024 14:35:00
12990,26-08-2024 14:40:00
12991,26-08-2024 14:45:00
12992,26-08-2024 14:50:00
12993,26-08-2024 14:55:00
12994,26-08-2024 15:00:00
12995,26-08-2024 15:05:00
12996,26-08-2024 15:10:00
12997,26-08-2024 15:15:00
12998,26-08-2024 15:20:00
12999,26-08-2024 15:25:00
13000,27-08-2024 09:15:00
13001,27-08-2024 09:20:00
13002,27-08-2024 09:25:00
13003,27-08-2024 09:30:00
13004,27-08-2024 09:35:00
13005,27-08-2024 09:40:00
13006,27-08-2024 09:45:00
13007,27-08-2024 09:50:00
13008,27-08-2024 09:55:00
13009,27-08-2024 10:00:00
13010,27-08-2024 10:05:00
13011,27-08-2024 10:10:00
13012,27-08-2024 10:15:00
13013,27-08-2024 10:20:00
13014,27-08-2024 10:25:00
13015,27-08-2024 10:30:00
13016,27-08-2024 10:35:00
13017,27-08-2024 10:40:00
13018,27-08-2024 10:45:00
13019,27-08-2024 10:50:00
13020,27-08-2024 10:55:00
13021,27-08-2024 11:00:00
13022,27-08-2024 11:05:00
13023,27-08-2024 11:10:00
13024,27-08-2024 11:15:00
13025,27-08-2024 11:20:00
13026,27-08-2024 11:25:00
13027,27-08-2024 11:30:00
13028,27-08-2024 11:35:00
13029,27-08-2024 11:40:00
13030,27-08-2024 11:45:00
13031,27-08-2024 11:50:00
13032,27-08-2024 11:55:00
13033,27-08-2024 12:00:00
13034,27-08-2024 12:05:00
13035,27-08-2024 12:10:00
13036,27-08-2024 12:15:00
13037,27-08-2024 12:20:00
13038,27-08-2024 12:25:00
13039,27-08-2024 12:30:00
13040,27-08-2024 12:35:00
13041,27-08-2024 12:40:00
13042,27-08-2024 12:45:00
13043,27-08-2024 12:50:00
13044,27-08-2024 12:55:00
13045,27-08-2024 13:00:00
13046,27-08-2024 13:05:00
13047,27-08-2024 13:10:00
13048,27-08-2024 13:15:00
13049,27-08-2024 13:20:00
13050,27-08-2024 13:25:00
13051,27-08-2024 13:30:00
13052,27-08-2024 13:35:00
13053,27-08-2024 13:40:00
13054,27-08-2024 13:45:00
13055,27-08-2024 13:50:00
13056,27-08-2024 13:55:00
13057,27-08-2024 14:00:00
13058,27-08-2024 14:05:00
13059,27-08-2024 14:10:00
13060,27-08-2024 14:15:00
13061,27-08-2024 14:20:00
13062,27-08-2024 14:25:00
13063,27-08-2024 14:30:00
13064,27-08-2024 14:35:00
13065,27-08-2024 14:40:00
13066,27-08-2024 14:45:00
13067,27-08-2024 14:50:00
13068,27-08-2024 14:55:00
13069,27-08-2024 15:00:00
13070,27-08-2024 15:05:00
13071,27-08-2024 15:10:00
13072,27-08-2024 15:15:00
13073,27-08-2024 15:20:00
13074,27-08-2024 15:25:00
13075,28-08-2024 09:15:00
13076,28-08-2024 09:20:00
13077,28-08-2024 09:25:00
13078,28-08-2024 09:30:00
13079,28-08-2024 09:35:00
13080,28-08-2024 09:40:00
13081,28-08-2024 09:45:00
13082,28-08-2024 09:50:00
13083,28-08-2024 09:55:00
13084,28-08-2024 10:00:00
13085,28-08-2024 10:05:00
13086,28-08-2024 10:10:00
13087,28-08-2024 10:15:00
13088,28-08-2024 10:20:00
13089,28-08-2024 10:25:00
13090,28-08-2024 10:30:00
13091,28-08-2024 10:35:00
13092,28-08-2024 10:40:00
13093,28-08-2024 10:45:00
13094,28-08-2024 10:50:00
13095,28-08-2024 10:55:00
13096,28-08-2024 11:00:00
13097,28-08-2024 11:05:00
13098,28-08-2024 11:10:00
13099,28-08-2024 11:15:00
13100,28-08-2024 11:20:00
13101,28-08-2024 11:25:00
13102,28-08-2024 11:30:00
13103,28-08-2024 11:35:00
13104,28-08-2024 11:40:00
13105,28-08-2024 11:45:00
13106,28-08-2024 11:50:00
13107,28-08-2024 11:55:00
13108,28-08-2024 12:00:00
13109,28-08-2024 12:05:00
13110,28-08-2024 12:10:00
13111,28-08-2024 12:15:00
13112,28-08-2024 12:20:00
13113,28-08-2024 12:25:00
13114,28-08-2024 12:30:00
13115,28-08-2024 12:35:00
13116,28-08-2024 12:40:00
13117,28-08-2024 12:45:00
13118,28-08-2024 12:50:00
13119,28-08-2024 12:55:00
13120,28-08-2024 13:00:00
13121,28-08-2024 13:05:00
13122,28-08-2024 13:10:00
13123,28-08-2024 13:15:00
13124,28-08-2024 13:20:00
13125,28-08-2024 13:25:00
13126,28-08-2024 13:30:00
13127,28-08-2024 13:35:00
13128,28-08-2024 13:40:00
13129,28-08-2024 13:45:00
13130,28-08-2024 13:50:00
13131,28-08-2024 13:55:00
13132,28-08-2024 14:00:00
13133,28-08-2024 14:05:00
13134,28-08-2024 14:10:00
13135,28-08-2024 14:15:00
13136,28-08-2024 14:20:00
13137,28-08-2024 14:25:00
13138,28-08-2024 14:30:00
13139,28-08-2024 14:35:00
13140,28-08-2024 14:40:00
13141,28-08-2024 14:45:00
13142,28-08-2024 14:50:00
13143,28-08-2024 14:55:00
13144,28-08-2024 15:00:00
13145,28-08-2024 15:05:00
13146,28-08-2024 15:10:00
13147,28-08-2024 15:15:00
13148,28-08-2024 15:20:00
13149,28-08-2024 15:25:00
13150,29-08-2024 09:15:00
13151,29-08-2024 09:20:00
13152,29-08-2024 09:25:00
13153,29-08-2024 09:30:00
13154,29-08-2024 09:35:00
13155,29-08-2024 09:40:00
13156,29-08-2024 09:45:00
13157,29-08-2024 09:50:00
13158,29-08-2024 09:55:00
13159,29-08-2024 10:00:00
13160,29-08-2024 10:05:00
13161,29-08-2024 10:10:00
13162,29-08-2024 10:15:00
13163,29-08-2024 10:20:00
13164,29-08-2024 10:25:00
13165,29-08-2024 10:30:00
13166,29-08-2024 10:35:00
13167,29-08-2024 10:40:00
13168,29-08-2024 10:45:00
13169,29-08-2024 10:50:00
13170,29-08-2024 10:55:00
13171,29-08-2024 11:00:00
13172,29-08-2024 11:05:00
13173,29-08-2024 11:10:00
13174,29-08-2024 11:15:00
13175,29-08-2024 11:20:00
13176,29-08-2024 11:25:00
13177,29-08-2024 11:30:00
13178,29-08-2024 11:35:00
13179,29-08-2024 11:40:00
13180,29-08-2024 11:45:00
13181,29-08-2024 11:50:00
13182,29-08-2024 11:55:00
13183,29-08-2024 12:00:00
13184,29-08-2024 12:05:00
13185,29-08-2024 12:10:00
13186,29-08-2024 12:15:00
13187,29-08-2024 12:20:00
13188,29-08-2024 12:25:00
13189,29-08-2024 12:30:00
13190,29-08-2024 12:35:00
13191,29-08-2024 12:40:00
13192,29-08-2024 12:45:00
13193,29-08-2024 12:50:00
13194,29-08-2024 12:55:00
13195,29-08-2024 13:00:00
13196,29-08-2024 13:05:00
13197,29-08-2024 13:10:00
13198,29-08-2024 13:15:00
13199,29-08-2024 13:20:00
13200,29-08-2024 13:25:00
13201,29-08-2024 13:30:00
13202,29-08-2024 13:35:00
13203,29-08-2024 13:40:00
13204,29-08-2024 13:45:00
13205,29-08-2024 13:50:00
13206,29-08-2024 13:55:00
13207,29-08-2024 14:00:00
13208,29-08-2024 14:05:00
13209,29-08-2024 14:10:00
13210,29-08-2024 14:15:00
13211,29-08-2024 14:20:00
13212,29-08-2024 14:25:00
13213,29-08-2024 14:30:00
13214,29-08-2024 14:35:00
13215,29-08-2024 14:40:00
13216,29-08-2024 14:45:00
13217,29-08-2024 14:50:00
13218,29-08-2024 14:55:00
13219,29-08-2024 15:00:00
13220,29-08-2024 15:05:00
13221,29-08-2024 15:10:00
13222,29-08-2024 15:15:00
13223,29-08-2024 15:20:00
13224,29-08-2024 15:25:00
13225,30-08-2024 09:15:00
13226,30-08-2024 09:20:00
13227,30-08-2024 09:25:00
13228,30-08-2024 09:30:00
13229,30-08-2024 09:35:00
13230,30-08-2024 09:40:00
13231,30-08-2024 09:45:00
13232,30-08-2024 09:50:00
13233,30-08-2024 09:55:00
13234,30-08-2024 10:00:00
13235,30-08-2024 10:05:00
13236,30-08-2024 10:10:00
13237,30-08-2024 10:15:00
13238,30-08-2024 10:20:00
13239,30-08-2024 10:25:00
13240,30-08-2024 10:30:00
13241,30-08-2024 10:35:00
13242,30-08-2024 10:40:00
13243,30-08-2024 10:45:00
13244,30-08-2024 10:50:00
13245,30-08-2024 10:55:00
13246,30-08-2024 11:00:00
13247,30-08-2024 11:05:00
13248,30-08-2024 11:10:00
13249,30-08-2024 11:15:00
13250,30-08-2024 11:20:00
13251,30-08-2024 11:25:00
13252,30-08-2024 11:30:00
13253,30-08-2024 11:35:00
13254,30-08-2024 11:40:00
13255,30-08-2024 11:45:00
13256,30-08-2024 11:50:00
13257,30-08-2024 11:55:00
13258,30-08-2024 12:00:00
13259,30-08-2024 12:05:00
13260,30-08-2024 12:10:00
13261,30-08-2024 12:15:00
13262,30-08-2024 12:20:00
13263,30-08-2024 12:25:00
13264,30-08-2024 12:30:00
13265,30-08-2024 12:35:00
13266,30-08-2024 12:40:00
13267,30-08-2024 12:45:00
13268,30-08-2024 12:50:00
13269,30-08-2024 12:55:00
13270,30-08-2024 13:00:00
13271,30-08-2024 13:05:00
13272,30-08-2024 13:10:00
13273,30-08-2024 13:15:00
13274,30-08-2024 13:20:00
13275,30-08-2024 13:25:00
13276,30-08-2024 13:30:00
13277,30-08-2024 13:35:00
13278,30-08-2024 13:40:00
13279,30-08-2024 13:45:00
13280,30-08-2024 13:50:00
13281,30-08-2024 13:55:00
13282,30-08-2024 14:00:00
13283,30-08-2024 14:05:00
13284,30-08-2024 14:10:00
13285,30-08-2024 14:15:00
13286,30-08-2024 14:20:00
13287,30-08-2024 14:25:00
13288,30-08-2024 14:30:00
13289,30-08-2024 14:35:00
13290,30-08-2024 14:40:00
13291,30-08-2024 14:45:00
13292,30-08-2024 14:50:00
13293,30-08-2024 14:55:00
13294,30-08-2024 15:00:00
13295,30-08-2024 15:05:00
13296,30-08-2024 15:10:00
13297,30-08-2024 15:15:00
13298,30-08-2024 15:20:00
13299,30-08-2024 15:25:00
13300,02-09-2024 09:15:00
13301,02-09-2024 09:20:00
13302,02-09-2024 09:25:00
13303,02-09-2024 09:30:00
13304,02-09-2024 09:35:00
13305,02-09-2024 09:40:00
13306,02-09-2024 09:45:00
13307,02-09-2024 09:50:00
13308,02-09-2024 09:55:00
13309,02-09-2024 10:00:00
13310,02-09-2024 10:05:00
13311,02-09-2024 10:10:00
13312,02-09-2024 10:15:00
13313,02-09-2024 10:20:00
13314,02-09-2024 10:25:00
13315,02-09-2024 10:30:00
13316,02-09-2024 10:35:00
13317,02-09-2024 10:40:00
13318,02-09-2024 10:45:00
13319,02-09-2024 10:50:00
13320,02-09-2024 10:55:00
13321,02-09-2024 11:00:00
13322,02-09-2024 11:05:00
13323,02-09-2024 11:10:00
13324,02-09-2024 11:15:00
13325,02-09-2024 11:20:00
13326,02-09-2024 11:25:00
13327,02-09-2024 11:30:00
13328,02-09-2024 11:35:00
13329,02-09-2024 11:40:00
13330,02-09-2024 11:45:00
13331,02-09-2024 11:50:00
13332,02-09-2024 11:55:00
13333,02-09-2024 12:00:00
13334,02-09-2024 12:05:00
13335,02-09-2024 12:10:00
13336,02-09-2024 12:15:00
13337,02-09-2024 12:20:00
13338,02-09-2024 12:25:00
13339,02-09-2024 12:30:00
13340,02-09-2024 12:35:00
13341,02-09-2024 12:40:00
13342,02-09-2024 12:45:00
13343,02-09-2024 12:50:00
13344,02-09-2024 12:55:00
13345,02-09-2024 13:00:00
13346,02-09-2024 13:05:00
13347,02-09-2024 13:10:00
13348,02-09-2024 13:15:00
13349,02-09-2024 13:20:00
13350,02-09-2024 13:25:00
13351,02-09-2024 13:30:00
13352,02-09-2024 13:35:00
13353,02-09-2024 13:40:00
13354,02-09-2024 13:45:00
13355,02-09-2024 13:50:00
13356,02-09-2024 13:55:00
13357,02-09-2024 14:00:00
